# Discriminador fractura/contacto sobre los picos del DI (ventana 14, umbral 1.5).
# Fractura: el dámper cae, la percusión cae, la velocidad aumenta.
# Contacto: el dámper NO cae, la percusión se desestabiliza, la rotación varía fuerte, la velocidad pierde su patrón.
# Sin firma clara el evento queda INDETERMINADO; no se le asigna clase.
# conteo: {'fractura': 468, 'contacto': 1480, 'indeterminado': 2651}
# contraste contra sondajes: 1 de 1 evento(s) con clase definida coinciden con la etiqueta de sondaje; 1 quedaron indeterminados y no cuentan ni a favor ni en contra. 4597 pico(s) del MWD no tienen ninguna discontinuidad de sondaje a menos de 3 m: el contraste mide solo la vecindad de los sondajes, no el caserón entero.
# generado: 2026-08-26 04:24
pozo,caseron,largo_m,este,norte,cota,di,clase,delta_pd_rel,delta_pp_rel,delta_vel_rel,cv_pp_rel,cv_pr_rel,cv_vel_rel,evidencia,motivo
PCS_1043_AUX2_HU7,PCS_1043,0.149,377541.01639526774,6958023.969394948,331.1344772328978,10.035,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCS_1043_AUX2_HU7,PCS_1043,17.409,377538.82382708695,6958028.019117903,347.1755311913912,1.565,contacto,-0.0335,-0.029,-0.0313,4.6791,1.2807,2.3377,el dámper no cae (Δ -3%) · la percusión se desestabiliza (CV ×4.7) · la velocidad pierde su patrón (CV ×2.3),
PCS_1043_AUX2_HU7,PCS_1043,19.161,377538.6012674431,6958028.430190592,348.80380039969253,1.538,indeterminado,-0.1107,0.0026,-0.1325,1.9685,1.5865,2.4075,el dámper cae 11% · la percusión se desestabiliza (CV ×2.0) · la rotación varía fuerte (CV ×1.6) · la velocidad pierde su patrón (CV ×2.4),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCS_1043_AUX2_HU7,PCS_1043,20.902,377538.38010514865,6958028.838682346,350.42184645657187,1.822,indeterminado,-0.1274,-0.0152,-0.0456,3.6117,1.2205,1.7163,el dámper cae 13% · la percusión se desestabiliza (CV ×3.6) · la velocidad pierde su patrón (CV ×1.7),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCS_1043_AUX2_HU7,PCS_1043,22.667,377538.15589409193,6958029.252805232,352.06219757109915,1.636,indeterminado,-0.0162,0.0099,-0.1275,0.8581,1.0071,1.9705,el dámper no cae (Δ -2%) · la velocidad pierde su patrón (CV ×2.0),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCS_1043_AUX2_HU7,PCS_1043,24.435,377537.9313019399,6958029.66763201,353.7053368178324,1.716,indeterminado,-0.0906,-0.0204,-0.0346,1.2391,1.5091,1.4131,el dámper no cae (Δ -9%) · la rotación varía fuerte (CV ×1.5),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCS_1043_AUX2_HU7,PCS_1043,25.55,377537.7896615273,6958029.929245051,354.7415926210607,4.66,fractura,-0.2529,-0.2306,-0.2351,5.0785,1.629,2.7736,el dámper cae 25% · la percusión cae 23%,
PCS_1043_AUX2_HU7,PCS_1043,31.457,377537.0392849199,6958031.315207594,360.23142493466565,3.796,contacto,0.0521,0.0405,0.2021,2.7761,1.9729,2.0659,el dámper no cae (Δ +5%) · la percusión se desestabiliza (CV ×2.8) · la rotación varía fuerte (CV ×2.0) · la velocidad pierde su patrón (CV ×2.1),
PCS_1043_AUX2_HU8,PCS_1043,21.655,377535.56108974986,6958031.376106832,350.2508163312408,1.896,indeterminado,-0.3717,1.7163,-0.9899,1.9038,1.1198,0.3755,el dámper cae 37% · la percusión se desestabiliza (CV ×1.9),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCS_1043_AUX2_HU9,PCS_1043,0.261,377540.3260840362,6958024.0286555635,331.0186992252352,10.765,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCS_1043_AUX2_HU9,PCS_1043,19.462,377535.2722510822,6958030.544089228,348.35839586792105,3.971,contacto,-0.0184,-0.0251,0.0189,18.64,1.4134,2.241,el dámper no cae (Δ -2%) · la percusión se desestabiliza (CV ×18.6) · la velocidad pierde su patrón (CV ×2.2),
PCS_1043_AUX2_HU9,PCS_1043,21.062,377534.8511202699,6958031.087013756,349.8032953329644,2.7,contacto,-0.0629,-0.0209,-0.0629,22.6885,1.1219,2.6433,el dámper no cae (Δ -6%) · la percusión se desestabiliza (CV ×22.7) · la velocidad pierde su patrón (CV ×2.6),
PCS_1043_AUX2_HU9,PCS_1043,22.827,377534.3865603426,6958031.685927376,351.39720005534036,2.599,contacto,-0.0241,-0.0206,-0.0846,18.0982,1.1419,1.7314,el dámper no cae (Δ -2%) · la percusión se desestabiliza (CV ×18.1) · la velocidad pierde su patrón (CV ×1.7),
PCS_1043_AUX2_HU9,PCS_1043,24.583,377533.92436927615,6958032.281787045,352.9829772182254,2.647,indeterminado,0.05,-0.0071,-0.1,1.2955,1.3422,1.2246,el dámper no cae (Δ +5%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCS_1043_AUX2_HU9,PCS_1043,26.34,377533.4619150029,6958032.877986043,354.5696574432761,1.701,indeterminado,-0.0279,0.0066,-0.0365,0.6925,1.2608,0.9682,el dámper no cae (Δ -3%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCS_1043_AUX2_HU9,PCS_1043,28.077,377533.00472486485,6958033.467398483,356.1382764250138,2.56,contacto,0.0237,-0.018,-0.1,21.5849,1.7023,2.0112,el dámper no cae (Δ +2%) · la percusión se desestabiliza (CV ×21.6) · la rotación varía fuerte (CV ×1.7) · la velocidad pierde su patrón (CV ×2.0),
PCS_1043_AUX2_HU9,PCS_1043,29.833,377532.5425337984,6958034.063258153,357.72405358789894,1.538,contacto,0.0335,-0.0022,0.0158,6.2959,1.2351,1.9719,el dámper no cae (Δ +3%) · la percusión se desestabiliza (CV ×6.3) · la velocidad pierde su patrón (CV ×2.0),
PCS_1043_AUX2_HU9,PCS_1043,31.623,377532.0713937022,6958034.670654969,359.34053486441616,2.932,contacto,0.0174,-0.0167,0.0819,16.8011,1.505,2.9515,el dámper no cae (Δ +2%) · la percusión se desestabiliza (CV ×16.8) · la rotación varía fuerte (CV ×1.5) · la velocidad pierde su patrón (CV ×3.0),
PCS_1043_AUX3_H1,PCS_1043,0.79,377541.634937,6958022.839921,330.917,4.023,indeterminado,0.1926,0.3563,-0.1318,0.354,1.0586,0.2634,,Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCS_1043_AUX3_H1,PCS_1043,3.009,377541.634937,6958022.839921,328.698,3.253,fractura,-0.3367,-0.1772,-0.0782,2.1049,2.0152,1.0082,el dámper cae 34% · la percusión cae 18%,
PCS_1043_AUX3_H1,PCS_1043,9.669,377541.634937,6958022.839921,322.038,1.773,indeterminado,-0.0683,-0.0985,-0.0664,1.3501,1.0993,1.015,el dámper no cae (Δ -7%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCS_1043_AUX3_H1,PCS_1043,13.758,377541.634937,6958022.839921,317.949,2.211,indeterminado,0.1775,-0.0155,0.0251,1.3242,1.3744,2.3595,la velocidad pierde su patrón (CV ×2.4),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCS_1043_AUX3_H1,PCS_1043,24.302,377541.634937,6958022.839921,307.405,1.755,contacto,-0.0427,-0.0509,0.0839,1.9413,1.6587,1.6957,el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×1.9) · la rotación varía fuerte (CV ×1.7) · la velocidad pierde su patrón (CV ×1.7),
PCS_1043_AUX3_H1,PCS_1043,26.055,377541.634937,6958022.839921,305.652,2.855,fractura,-0.1064,-0.0602,0.1123,2.1676,1.3843,1.3148,el dámper cae 11% · la velocidad aumenta 11%,
PCS_1043_AUX3_H1,PCS_1043,27.811,377541.634937,6958022.839921,303.896,2.489,fractura,-0.1077,-0.1339,-0.2444,2.6111,0.4699,2.0853,el dámper cae 11% · la percusión cae 13%,
PCS_1043_AUX3_H1,PCS_1043,29.682,377541.634937,6958022.839921,302.025,5.794,contacto,-0.0676,-0.0225,-0.0179,1.923,1.7526,1.519,el dámper no cae (Δ -7%) · la percusión se desestabiliza (CV ×1.9) · la rotación varía fuerte (CV ×1.8) · la velocidad pierde su patrón (CV ×1.5),
PCS_1043_AUX3_H2,PCS_1043,0.414,377538.31782244245,6958026.796058956,333.01512607227187,2.404,indeterminado,0.2386,0.0725,0.2735,0.9424,1.8426,0.7232,la velocidad aumenta 27% · la rotación varía fuerte (CV ×1.8),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCS_1043_AUX3_H2,PCS_1043,4.115,377537.3540645424,6958028.100178325,336.34178934154284,3.394,indeterminado,0.8841,0.2792,0.8022,2.5059,0.5676,1.4884,la velocidad aumenta 80% · la percusión se desestabiliza (CV ×2.5),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCS_1043_AUX3_H2,PCS_1043,29.35,377530.78275121975,6958036.992221631,359.0244015004334,2.271,contacto,-0.0854,-0.1208,-0.2893,154.0709,1.6538,2.423,el dámper no cae (Δ -9%) · la percusión se desestabiliza (CV ×154.1) · la rotación varía fuerte (CV ×1.7) · la velocidad pierde su patrón (CV ×2.4),
PCS_1043_AUX3_H2,PCS_1043,30.781,377530.41011205333,6958037.496462327,360.3106633589383,3.291,fractura,-0.2081,-0.3737,-0.4431,2.5374,1.0429,2.1007,el dámper cae 21% · la percusión cae 37%,
PCS_1043_AUX3_H3,PCS_1043,0.06,377538.97828041104,6958026.000390483,331.49718156104785,2.509,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCS_1043_AUX3_H3,PCS_1043,1.534,377538.69488944305,6958026.433267029,332.87737524412415,2.595,indeterminado,0.1526,-0.0467,-0.0475,1.4713,1.732,1.3498,la rotación varía fuerte (CV ×1.7),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCS_1043_AUX3_H3,PCS_1043,5.142,377538.0012160288,6958027.492845438,336.2557597818035,3.042,contacto,-0.0218,-0.0601,-0.3184,9.0252,1.2843,8.1563,el dámper no cae (Δ -2%) · la percusión se desestabiliza (CV ×9.0) · la velocidad pierde su patrón (CV ×8.2),
PCS_1043_AUX3_H3,PCS_1043,13.794,377536.3377841054,6958030.033719165,344.35714088490806,1.735,fractura,-0.2353,-0.1071,0.0087,66.5049,2.094,4.151,el dámper cae 24% · la percusión cae 11%,
PCS_1043_AUX3_H3,PCS_1043,14.849,377536.13495000004,6958030.343546,345.34499999999997,5.811,fractura,-0.3385,-0.5432,-0.3916,3.0781,2.8811,2.8076,el dámper cae 34% · la percusión cae 54%,
PCS_1043_AUX3_H4,PCS_1043,0.021,377539.193070056,6958025.761755153,331.3760877125932,5.78,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCS_1043_AUX3_H4,PCS_1043,1.844,377538.9161525356,6958026.215348186,333.11989247722784,1.692,contacto,0.0525,-0.0532,-0.0996,3.593,1.4979,3.0317,el dámper no cae (Δ +5%) · la percusión se desestabiliza (CV ×3.6) · la velocidad pierde su patrón (CV ×3.0),
PCS_1043_AUX3_H4,PCS_1043,3.397,377538.680248581,6958026.601760682,334.60542665137905,3.51,contacto,-0.0493,-0.0273,-0.2382,3.2976,1.8008,4.0336,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×3.3) · la rotación varía fuerte (CV ×1.8) · la velocidad pierde su patrón (CV ×4.0),
PCS_1043_AUX3_H4,PCS_1043,5.347,377538.38403949444,6958027.086953449,336.4707142493152,3.292,contacto,-0.0061,0.0133,-0.1066,61.8869,1.9552,4.1675,el dámper no cae (Δ -1%) · la percusión se desestabiliza (CV ×61.9) · la rotación varía fuerte (CV ×2.0) · la velocidad pierde su patrón (CV ×4.2),
PCS_1043_AUX3_H4,PCS_1043,8.808,377537.8583063413,6958027.948108406,339.7813605962163,4.552,indeterminado,0.1068,-0.211,-0.4825,73.1207,5.4328,12.2612,la percusión cae 21% · la percusión se desestabiliza (CV ×73.1) · la rotación varía fuerte (CV ×5.4) · la velocidad pierde su patrón (CV ×12.3),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCS_1043_AUX3_H4,PCS_1043,10.56,377537.59217386966,6958028.384035446,341.45724976113127,2.282,indeterminado,0.1617,0.0945,-0.074,1.1729,1.7994,1.9676,la rotación varía fuerte (CV ×1.8) · la velocidad pierde su patrón (CV ×2.0),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCS_1043_AUX3_H4,PCS_1043,14.152,377537.046541542,6958029.277785405,344.89320517230396,2.015,contacto,-0.0273,-0.0497,-0.0892,87.9304,1.5828,4.3552,el dámper no cae (Δ -3%) · la percusión se desestabiliza (CV ×87.9) · la rotación varía fuerte (CV ×1.6) · la velocidad pierde su patrón (CV ×4.4),
PCS_1043_AUX3_H4,PCS_1043,15.748,377536.8041057973,6958029.6748970235,346.419871329384,2.016,indeterminado,0.205,-0.0591,-0.2577,2.3341,1.9267,2.2838,la percusión se desestabiliza (CV ×2.3) · la rotación varía fuerte (CV ×1.9) · la velocidad pierde su patrón (CV ×2.3),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCS_1043_AUX3_H4,PCS_1043,22.775,377535.736689771,6958031.423332702,353.141602586152,1.895,indeterminado,0.0167,0.0653,0.1822,0.8458,0.7614,0.6075,la velocidad aumenta 18% · el dámper no cae (Δ +2%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCS_1043_AUX3_H4,PCS_1043,24.522,377535.4713168099,6958031.858015658,354.8127089623543,1.604,contacto,-0.0516,-0.0258,-0.0179,2.8397,1.4441,1.5128,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×2.8) · la velocidad pierde su patrón (CV ×1.5),
PCS_1043_AUX3_H4,PCS_1043,26.285,377535.2035134152,6958032.296679683,356.4991202624371,1.907,fractura,-0.1576,-0.2,-0.3109,5.691,2.4672,3.0467,el dámper cae 16% · la percusión cae 20%,
PCS_1043_AUX3_H4,PCS_1043,28.046,377534.9360138247,6958032.734846074,358.1836184470348,4.224,indeterminado,0.2022,0.1859,0.5307,1.5515,1.5494,0.7959,la velocidad aumenta 53% · la percusión se desestabiliza (CV ×1.6) · la rotación varía fuerte (CV ×1.5),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCS_1043_AUX3_H4,PCS_1043,29.783,377534.67215988453,6958033.167040862,359.84515924581183,2.082,contacto,-0.0337,-0.0103,-0.018,16.5356,0.9602,3.9765,el dámper no cae (Δ -3%) · la percusión se desestabiliza (CV ×16.5) · la velocidad pierde su patrón (CV ×4.0),
PCS_1043_AUX3_H5,PCS_1043,0.04,377539.4283772611,6958025.547222262,331.290105556098,3.371,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCS_1043_AUX3_H5,PCS_1043,1.976,377539.2679922987,6958025.921899355,333.18281447124303,5.801,contacto,-0.0038,-0.1349,-0.0571,42.2693,3.6148,5.3858,el dámper no cae (Δ -0%) · la percusión se desestabiliza (CV ×42.3) · la rotación varía fuerte (CV ×3.6) · la velocidad pierde su patrón (CV ×5.4),
PCS_1043_AUX3_H5,PCS_1043,3.789,377539.1177970834,6958026.272772066,334.95527380138657,4.972,contacto,0.0317,-0.1438,-0.2242,65.8974,1.994,7.6187,el dámper no cae (Δ +3%) · la percusión se desestabiliza (CV ×65.9) · la rotación varía fuerte (CV ×2.0) · la velocidad pierde su patrón (CV ×7.6),
PCS_1043_AUX3_H5,PCS_1043,12.385,377538.4056745954,6958027.936369323,343.35905780685476,2.912,contacto,0.0388,-0.1205,-0.2563,3.2119,1.7876,2.4979,el dámper no cae (Δ +4%) · la percusión se desestabiliza (CV ×3.2) · la rotación varía fuerte (CV ×1.8) · la velocidad pierde su patrón (CV ×2.5),
PCS_1043_AUX3_H5,PCS_1043,22.094,377537.60134732263,6958029.815367202,352.8509539107509,1.796,indeterminado,-0.1013,-0.0963,-0.0577,2.8353,1.7822,1.0009,el dámper cae 10% · la percusión se desestabiliza (CV ×2.8) · la rotación varía fuerte (CV ×1.8),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCS_1043_AUX3_H5,PCS_1043,22.861,377537.5378063794,6958029.963805906,353.6008029489307,1.718,indeterminado,-0.0407,0.0291,-0.091,0.7393,0.9622,1.2191,el dámper no cae (Δ -4%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCS_1043_AUX3_H5,PCS_1043,24.613,377537.3926646159,6958030.302873191,355.3136263060248,2.047,indeterminado,-0.003,-0.0138,0.0609,1.2914,1.1416,1.3569,el dámper no cae (Δ -0%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCS_1043_AUX3_H5,PCS_1043,26.358,377537.2481027567,6958030.640585758,357.01960619080165,1.761,indeterminado,-0.1542,-0.0976,-0.2195,2.3359,1.6886,1.3906,el dámper cae 15% · la percusión se desestabiliza (CV ×2.3) · la rotación varía fuerte (CV ×1.7),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCS_1043_AUX3_H5,PCS_1043,28.117,377537.1023810889,6958030.981007765,358.73927302021286,2.0,contacto,-0.0885,-0.0782,-0.1912,2.024,1.1261,1.5061,el dámper no cae (Δ -9%) · la percusión se desestabiliza (CV ×2.0) · la velocidad pierde su patrón (CV ×1.5),
PCS_1043_AUX3_H5,PCS_1043,29.89,377536.95549961244,6958031.324139214,360.47262679425836,3.44,indeterminado,-0.0355,-0.1039,-0.049,1.6753,1.2421,1.1759,la percusión cae 10% · el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×1.7),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCS_1043_AUX3_HU6,PCS_1043,0.024,377538.93061197206,6958025.788758458,331.1183635130334,7.644,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCS_1043_AUX3_HU6,PCS_1043,1.875,377538.5085818197,6958026.311392753,332.8431494557318,3.527,indeterminado,0.399,0.1295,0.1786,1.1753,2.0,1.4994,la velocidad aumenta 18% · la rotación varía fuerte (CV ×2.0),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCS_1043_AUX3_HU6,PCS_1043,10.605,377536.5181316682,6958028.776329218,340.9778773216189,3.266,contacto,-0.0151,-0.042,-0.1432,63.869,0.8925,3.6513,el dámper no cae (Δ -2%) · la percusión se desestabiliza (CV ×63.9) · la velocidad pierde su patrón (CV ×3.7),
PCS_1043_AUX3_HU6,PCS_1043,26.305,377532.93851341185,6958033.209261923,355.607342097613,6.33,indeterminado,0.1276,0.0865,0.1924,25.9204,1.6494,3.5446,la velocidad aumenta 19% · la percusión se desestabiliza (CV ×25.9) · la rotación varía fuerte (CV ×1.6) · la velocidad pierde su patrón (CV ×3.5),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCS_1043_AUX3_HU6,PCS_1043,29.995,377532.097189121,6958034.251142285,359.0457322264931,2.334,indeterminado,-0.0408,-0.007,-0.0137,1.8103,1.1279,1.2182,el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×1.8),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCS_1043_CL01_TH_P101_H1,PCS_1043,0.187,377541.634937,6958022.839921,331.52,1.565,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCS_1043_CL01_TH_P105_H10,PCS_1043,0.021,377544.75922880834,6958020.214771192,331.365879547267,2.444,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCS_1043_CL01_TH_P105_H10,PCS_1043,1.047,377544.68099915644,6958020.293000843,332.3859945708852,1.657,indeterminado,0.1758,-0.0061,-0.1822,0.9963,0.6378,0.3723,,Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCS_1043_CL01_TH_P105_H10,PCS_1043,4.713,377544.40147683286,6958020.572523166,336.0309669652168,2.077,indeterminado,-0.0548,-0.0419,0.0306,1.6414,0.7316,0.9516,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×1.6),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCS_1043_CL01_TH_P105_H10,PCS_1043,7.117,377544.2181785061,6958020.755821493,338.421177995215,2.539,indeterminado,-0.0481,0.057,-0.0883,0.9569,0.9353,1.6686,el dámper no cae (Δ -5%) · la velocidad pierde su patrón (CV ×1.7),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCS_1043_CL01_TH_P105_H10,PCS_1043,8.599,377544.10518012004,6958020.868819879,339.8946774737746,2.3,indeterminado,-0.0416,-0.058,0.0203,1.9477,0.9854,1.0797,el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×1.9),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCS_1043_CL01_TH_P105_H10,PCS_1043,15.968,377543.5433143257,6958021.430685674,347.2214100361941,1.678,contacto,-0.0004,-0.0188,-0.0506,2.0879,1.4719,1.9098,el dámper no cae (Δ -0%) · la percusión se desestabiliza (CV ×2.1) · la velocidad pierde su patrón (CV ×1.9),
PCS_1043_CL01_TH_P105_H10,PCS_1043,17.919,377543.39455599146,6958021.579444008,349.16121940371755,2.491,contacto,-0.0448,-0.0055,-0.1298,2.9079,1.8132,2.9021,el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×2.9) · la rotación varía fuerte (CV ×1.8) · la velocidad pierde su patrón (CV ×2.9),
PCS_1043_CL01_TH_P105_H10,PCS_1043,18.584,377543.34385158744,6958021.630148412,349.8224050671738,1.817,indeterminado,-0.0312,-0.0404,0.0232,1.1748,0.6288,1.209,el dámper no cae (Δ -3%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCS_1043_CL01_TH_P105_H10,PCS_1043,19.475,377543.2759153108,6958021.698084689,350.7082944297896,3.308,indeterminado,0.036,0.0355,-0.0943,0.7691,1.4803,0.9505,el dámper no cae (Δ +4%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCS_1043_CL01_TH_P105_H10,PCS_1043,24.897,377542.8625028617,6958022.111497138,356.0991946813079,2.382,indeterminado,-0.0233,0.0053,-0.0576,1.3324,0.9951,1.4876,el dámper no cae (Δ -2%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCS_1043_CL01_TH_P105_H10,PCS_1043,26.532,377542.7378386503,6958022.236161349,357.7248165756702,1.737,contacto,-0.0214,-0.1136,-0.0803,6.3843,1.1096,1.7717,el dámper no cae (Δ -2%) · la percusión se desestabiliza (CV ×6.4) · la velocidad pierde su patrón (CV ×1.8),
PCS_1043_CL01_TH_P105_H10,PCS_1043,27.196,377542.6872104935,6958022.286789506,358.38500797497085,2.876,fractura,-0.1455,-0.1575,-0.2148,0.3502,2.251,0.7071,el dámper cae 15% · la percusión cae 16%,
PCS_1043_CL01_TH_P105_H10,PCS_1043,30.905,377542.40440953936,6958022.5695904605,362.07273372799216,2.85,indeterminado,0.0364,-0.1189,-0.2251,0.4786,2.0872,0.6911,la percusión cae 12% · el dámper no cae (Δ +4%) · la rotación varía fuerte (CV ×2.1),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCS_1043_CL01_TH_P105_H10,PCS_1043,31.817,377542.33487207093,6958022.639127929,362.979502637875,1.97,indeterminado,-0.1121,0.0486,0.0918,1.4711,0.7826,1.1704,el dámper cae 11%,Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCS_1043_CL01_TH_P105_H11,PCS_1043,0.088,377544.9048889839,6958020.069111016,331.4232779968701,1.779,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCS_1043_CL01_TH_P105_H11,PCS_1043,5.851,377544.7549189489,6958020.219081051,337.2699722691706,5.763,contacto,-0.0646,-0.0543,-0.1037,0.9498,1.7183,1.6536,el dámper no cae (Δ -6%) · la rotación varía fuerte (CV ×1.7) · la velocidad pierde su patrón (CV ×1.7),
PCS_1043_CL01_TH_P105_H11,PCS_1043,10.681,377544.62922828976,6958020.34477171,342.17011687010955,1.675,contacto,-0.0672,-0.0247,-0.0295,1.344,1.7902,1.95,el dámper no cae (Δ -7%) · la rotación varía fuerte (CV ×1.8) · la velocidad pierde su patrón (CV ×1.9),
PCS_1043_CL01_TH_P105_H11,PCS_1043,24.289,377544.27510851965,6958020.6988914795,355.9757416588419,7.49,fractura,-0.1687,-0.163,-0.1929,5.5163,3.6763,2.7237,el dámper cae 17% · la percusión cae 16%,
PCS_1043_CL01_TH_P105_H12,PCS_1043,0.019,377548.9709771858,6958016.003022813,331.40104796526305,2.28,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCS_1043_CL01_TH_P105_H12,PCS_1043,3.319,377549.08720418776,6958015.886795811,334.70937877410887,2.284,fractura,-0.2743,-0.0597,0.1009,1.7925,1.3828,1.418,el dámper cae 27% · la velocidad aumenta 10%,
PCS_1043_CL01_TH_P105_H12,PCS_1043,5.015,377549.14693782263,6958015.827062177,336.4096603049581,1.932,indeterminado,-0.2213,0.1324,-0.0829,1.8885,1.2274,1.734,el dámper cae 22% · la percusión se desestabiliza (CV ×1.9) · la velocidad pierde su patrón (CV ×1.7),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCS_1043_CL01_TH_P105_H12,PCS_1043,6.723,377549.20709410124,6958015.766905898,338.1219721296577,2.196,indeterminado,0.1798,0.205,-0.1143,1.4204,1.9849,1.0477,la rotación varía fuerte (CV ×2.0),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCS_1043_CL01_TH_P105_H12,PCS_1043,8.786,377549.27975358756,6958015.694246412,340.19018014743006,2.564,indeterminado,-0.1328,-0.0486,-0.0481,2.4754,1.811,1.9763,el dámper cae 13% · la percusión se desestabiliza (CV ×2.5) · la rotación varía fuerte (CV ×1.8) · la velocidad pierde su patrón (CV ×2.0),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
